State_Name,State_District_Name,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_Per_100000_Population_Person_Total,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_Per_100000_Population_Person_Rural,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_Per_100000_Population_Person_Urban,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_Per_100000_Population_Male_Total,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_Per_100000_Population_Male_Rural,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_Per_100000_Population_Male_Urban,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_Per_100000_Population_Female_Total,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_Per_100000_Population_Female_Rural,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_Per_100000_Population_Female_Urban,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_And_Sought_Medical_Care_Person_Total,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_And_Sought_Medical_Care_Person_Rural,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_And_Sought_Medical_Care_Person_Urban,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_And_Sought_Medical_Care_Male_Total,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_And_Sought_Medical_Care_Male_Rural,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_And_Sought_Medical_Care_Male_Urban,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_And_Sought_Medical_Care_Female_Total,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_And_Sought_Medical_Care_Female_Rural,KK_Having_Any_Kind_Of_Symptoms_Of_Chronic_Illness_And_Sought_Medical_Care_Female_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Diabetes_Person_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Diabetes_Person_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Diabetes_Person_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Diabetes_Male_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Diabetes_Male_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Diabetes_Male_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Diabetes_Female_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Diabetes_Female_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Diabetes_Female_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Hypertension_Person_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Hypertension_Person_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Hypertension_Person_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Hypertension_Male_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Hypertension_Male_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Hypertension_Male_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Hypertension_Female_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Hypertension_Female_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Hypertension_Female_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Tuberculosis_Tb_Person_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Tuberculosis_Tb_Person_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Tuberculosis_Tb_Person_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Tuberculosis_Tb_Male_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Tuberculosis_Tb_Male_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Tuberculosis_Tb_Male_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Tuberculosis_Tb_Female_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Tuberculosis_Tb_Female_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Tuberculosis_Tb_Female_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Asthma_Chronic_Respiratory_Disease_Person_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Asthma_Chronic_Respiratory_Disease_Person_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Asthma_Chronic_Respiratory_Disease_Person_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Asthma_Chronic_Respiratory_Disease_Male_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Asthma_Chronic_Respiratory_Disease_Male_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Asthma_Chronic_Respiratory_Disease_Male_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Asthma_Chronic_Respiratory_Disease_Female_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Asthma_Chronic_Respiratory_Disease_Female_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Asthma_Chronic_Respiratory_Disease_Female_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Arthritis_Person_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Arthritis_Person_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Arthritis_Person_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Arthritis_Male_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Arthritis_Male_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Arthritis_Male_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Arthritis_Female_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Arthritis_Female_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Arthritis_Female_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Any_Kind_Of_Chronic_Illness_Person_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Any_Kind_Of_Chronic_Illness_Person_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Any_Kind_Of_Chronic_Illness_Person_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Any_Kind_Of_Chronic_Illness_Male_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Any_Kind_Of_Chronic_Illness_Male_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Any_Kind_Of_Chronic_Illness_Male_Urban,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Any_Kind_Of_Chronic_Illness_Female_Total,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Any_Kind_Of_Chronic_Illness_Female_Rural,KK_Having_Diagnosed_For_Chronic_Illness_Per_100000_Population_Any_Kind_Of_Chronic_Illness_Female_Urban,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_Person_Total,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_Person_Rural,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_Person_Urban,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_Male_Total,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_Male_Rural,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_Male_Urban,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_Female_Total,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_Female_Rural,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_Female_Urban,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_From_Government_Source_Person_Total,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_From_Government_Source_Person_Rural,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_From_Government_Source_Person_Urban,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_From_Government_Source_Male_Total,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_From_Government_Source_Male_Rural,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_From_Government_Source_Male_Urban,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_From_Government_Source_Female_Total,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_From_Government_Source_Female_Rural,KK_Having_Diagnosed_For_Any_Kind_Of_Chronic_Illness_And_Getting_Regular_Treatment_From_Government_Source_Female_Urban
Odisha,Dhenkanal,13317.69,13176.18,14708.5,12527.71,12494.04,12847.68,14073.43,13824.75,16599.37,95.73,96.16,91.98,96.8,97.16,93.47,94.82,95.3,90.81,1180.11,958.3,3360.04,1494.98,1201.68,4282.56,878.89,726.91,2422.61,2477.8,2426.53,2981.75,1796.37,1743.82,2295.81,3129.7,3075.64,3678.78,245.55,254.69,155.76,248.4,265.24,88.3,242.83,244.65,224.32,198.17,197.96,200.27,244.89,266.02,44.15,153.48,133.25,358.91,4566.76,4818.59,2091.68,4157.65,4460.39,1280.35,4958.13,5159.16,2916.11,10729.9,10576.4,12238.54,10355.36,10353.27,10375.28,11088.2,10788.55,14131.9,61.88,59.73,80.18,61.42,59.51,79.57,62.29,59.93,80.63,60.01,60.97,52.09,58.69,59.63,50,61.23,62.21,53.72
Odisha,Gajapati,10279.86,9747.79,14751.29,9207.72,8768.88,12940.28,11365.76,10741.81,16546.49,86.99,84.98,98.19,86.26,84.24,97.93,87.59,85.59,98.39,900.38,674.15,2801.6,1010.39,764.59,3101.07,788.96,582.32,2504.74,2516.43,2076.56,6213.07,1947.6,1492.4,5819.3,3092.57,2669.73,6603.42,359.81,366.34,304.94,530.61,538.98,459.42,186.82,191.03,151.8,460.18,394.74,1010.1,437.59,390.01,842.27,483.05,399.54,1176.47,2827.9,2797.02,3087.48,2098.25,2164.89,1531.39,3566.93,3438.9,4629.98,10821.6,9864.15,18867.92,9529.46,8714.34,16462.48,12130.34,11031.71,21252.37,58.79,56.15,70.4,61.32,58.15,75.58,56.78,54.54,66.43,71.04,68.51,81.27,76.73,73.75,89.07,66.56,64.33,75.36
Odisha,Ganjam,12260.35,11546.98,15822.23,11304.47,10691.34,14163.2,13142.74,12319.27,17535.43,86.91,84.54,95.52,87.97,85.78,95.67,86.06,83.58,95.38,1209.9,781.55,3348.69,1485.68,958.2,3945.11,955.32,622.11,2732.79,1850.33,1428.08,3958.67,1467.09,1098.54,3185.49,2204.12,1725.53,4757.09,252.89,251.18,261.42,299.43,300.58,294.05,209.93,206.59,227.73,511.39,426.82,933.65,508.75,412.9,955.65,513.83,439.39,910.93,3550.83,3738.41,2614.22,2671.42,2997.37,1151.68,4362.62,4407.27,4124.49,12243.38,11267.32,17116.89,11193.56,10335.92,15192.35,13212.49,12108,19104.25,57.76,56.24,62.76,59.72,58.11,64.84,56.23,54.8,61.06,56.05,55.18,58.98,62.22,57.39,77.88,51.19,53.46,43.43
Odisha,Jagatsinghapur,14577.34,14974.66,11427.64,14064.79,14441.29,11355.53,15095.55,15501.83,11514.93,95.79,96.25,91.03,95.76,96.27,91.1,95.82,96.23,90.94,1993.25,1829.89,3288.3,2415.8,2239.27,3686.09,1566.04,1425.26,2806.77,2733.96,2799.56,2213.9,2389.87,2408.03,2259.22,3081.83,3186.54,2159.05,169.29,178.32,97.67,179.19,187.57,118.91,159.27,169.18,71.97,2146.5,2218.09,1579.03,2102.06,2204.15,1367.42,2191.44,2231.86,1835.19,1538.27,1639.9,732.54,1215.42,1338.88,326.99,1864.68,1937.43,1223.46,14167.8,14421.05,12160.18,13508.4,13733.21,11890.61,14834.47,15100.89,12486.51,71,71.06,70.41,71.59,71.9,69,70.45,70.3,72.05,49.27,51.52,26.5,46.33,48.89,22.94,51.97,53.9,30.42
Odisha,Jajapur,14937.49,14727.62,NA,13807.84,13548.6,NA,16033.53,15868.84,NA,87.55,87.49,NA,89.12,88.99,NA,86.23,86.26,NA,1286.07,1172.91,NA,1604.06,1426.58,NA,977.55,927.38,NA,2805.37,2756.67,NA,1796.93,1743.96,NA,3783.79,3736.9,NA,246.63,246.61,NA,304.84,307.95,NA,190.14,187.23,NA,592.94,579.18,NA,606.46,596.61,NA,579.82,562.31,NA,2025.68,1984.41,NA,1644.9,1622.2,NA,2395.14,2335,NA,12191.75,11981.97,NA,11395.16,11163.27,NA,12964.63,12774.43,NA,71.21,71.28,NA,74.24,74.31,NA,68.63,68.71,NA,46.9,47.85,NA,47.37,48.51,NA,46.5,47.29,NA
Odisha,Jharsuguda,13923.29,15011.43,12144.17,12634.3,13560.71,11167.8,15305.58,16527.96,13235.87,90.76,88.17,95.99,91,88.14,96.49,90.55,88.2,95.53,1236.85,748.54,2035.25,1507.66,922.98,2433.19,946.44,566.18,1590.3,2998.64,2820.81,3289.4,2399.05,2091.42,2886.03,3641.64,3583.29,3740.42,234.97,281.9,158.24,277.22,337.51,181.77,189.66,223.76,131.93,426.88,368.78,521.86,435.75,380.64,522.99,417.35,356.38,520.59,2716.03,3564.85,1328.22,2012.33,2755.75,835.51,3470.67,4410.66,1879.12,12690.03,13298.8,11694.7,11548.22,12010.13,10817.02,13914.5,14645.93,12676.06,56.69,48.81,71.35,58.44,50.13,73.05,55.13,47.67,69.73,30.62,38.22,18.21,30.51,38.22,18.74,30.72,38.21,17.71
Odisha,Kalahandi,11058.65,10882.31,12477.6,9828.58,9593.44,11683.85,12351.66,12231.06,13342.7,89.76,88.71,97.13,90.15,89.08,97.06,89.44,88.41,97.19,591.83,356.37,2486.56,749.31,441.41,3178.69,426.29,267.37,1732.21,1435.81,1174.39,3539.43,1172.18,868.88,3565.29,1712.93,1494.09,3511.24,208.22,220.17,112.01,251.98,267.58,128.87,162.21,170.56,93.63,387.73,377.45,470.43,399.25,406.3,343.64,375.61,347.26,608.61,907.68,906.35,918.46,663.24,681.97,515.46,1164.64,1141.15,1357.68,6321.82,5801.82,10506.27,6040.68,5472.46,10524.05,6617.36,6146.48,10486.89,60.53,57.59,73.56,62.62,58.68,78.78,58.51,56.57,67.86,63.87,67.63,47.11,61.71,65.69,45.65,65.95,69.42,48.77
Odisha,Kandhamal,11540.84,11504.45,11917.9,11164.38,11173.38,11072.96,11924.69,11840.78,12812.36,84.44,83.55,93.33,85.6,84.65,95.35,83.34,82.51,91.49,532.32,430.32,1589.05,704.1,570.55,2060.09,357.16,287.86,1090.41,1291.47,1079.54,3487.09,1077.96,892.46,2961.37,1509.16,1269.6,4043.62,290.37,297.1,220.7,363.1,373.5,257.51,216.22,219.48,181.74,727.18,716.42,838.67,930.7,925.14,987.12,519.67,504.37,681.51,1020.6,1059.46,617.97,757.87,790.25,429.18,1288.48,1332.97,817.81,6389.19,6087.74,9512.25,6468.68,6196.96,9227.47,6308.14,5976.78,9813.72,56.03,53.77,71,58.27,56.17,72.56,53.69,51.24,69.44,82.36,84.31,69.42,81.9,83.91,67.96,82.86,84.74,70.88
Odisha,Kendrapara,12709.18,12465.33,16393.83,10758.69,10483.57,14772.18,14451.41,14228.07,17937.02,96.52,96.54,96.29,97.71,97.74,97.4,95.73,95.75,95.42,1070.27,978.59,2455.57,1057.87,900.24,3357.31,1081.35,1048.28,1597.44,1351.48,1310.91,1964.45,1525.43,1491.91,2014.39,1196.09,1149.91,1916.93,129.43,128.71,140.32,138.05,137.65,143.88,121.73,120.76,136.92,660.77,641.05,958.84,679.91,660.76,959.23,643.68,623.51,958.47,1324.45,1337.81,1122.54,1050.71,1073.42,719.42,1568.96,1572.98,1506.16,8040.23,7883.6,10406.92,7603.2,7407.66,10455.64,8430.6,8306.94,10360.57,77.43,77.83,72.81,79.58,79.86,76.61,75.7,76.22,69.16,61.44,61.32,62.79,60.82,60.73,61.79,61.94,61.79,63.76
Odisha,Kendujhar,3266.52,2998.39,4500.37,3119.18,2798.7,4569.58,3411.15,3193.24,4430.57,91.01,90.01,94.08,91.91,90.96,94.52,90.2,89.19,93.62,451.36,324.25,1036.27,620.09,411.86,1562.5,285.74,238.77,505.5,740.3,635.77,1221.32,567.18,435.2,1164.5,910.23,831.48,1278.62,53.59,53.98,51.81,77.46,75.03,88.44,30.16,33.43,14.87,155.52,152.32,170.24,172.37,164.86,206.37,138.97,140.08,133.81,183.8,173.88,229.46,140.13,135.27,162.15,226.67,211.56,297.35,3033.91,2753.84,4322.72,2923.92,2599.38,4392.69,3141.88,2904.55,4252.16,71.34,68.99,78.25,74.11,71.21,81.88,68.82,67.05,74.48,59.43,65.37,42.86,57.77,63.23,44.06,60.95,67.25,41.57
Odisha,Khordha,15267.53,18160.1,11866.62,14198.46,16618.91,11468.24,16392.41,19719.5,12305.56,94.06,92.81,96.31,94.5,93.01,96.94,93.66,92.63,95.67,2683.46,1430.77,4156.3,3328.43,1732.82,5128.26,2004.82,1125.15,3085.36,3370.1,3055.01,3740.55,2566.43,2029.29,3172.31,4215.72,4092.85,4366.66,185.7,246.18,114.61,193.35,255.49,123.26,177.66,236.75,105.07,1883.46,2362.36,1320.41,1817.13,2347.67,1218.69,1953.26,2377.21,1432.49,2157.1,3352.99,751.04,1531.8,2498.04,441.89,2815.04,4218.04,1091.66,14320.47,15767.74,12618.87,13231.88,14084.08,12270.62,15465.9,17471.28,13002.59,67.52,56.35,83.91,70.49,58.54,85.96,64.84,54.57,81.79,35.77,46.16,22.98,34.56,45.84,22.16,36.89,46.43,23.85
Odisha,Koraput,6596.17,5887.12,9949.44,6427.81,5787.72,9424.76,6763.01,5985.28,10478.06,74.26,72.2,80,75.34,73.6,80.34,73.24,70.87,79.69,481.37,276.21,1451.64,567.62,293.21,1852.45,395.89,259.42,1047.81,702.85,406.57,2104.06,623.05,360.48,1852.45,781.94,452.09,2357.56,183.26,190.97,146.79,278.99,283.05,259.99,88.39,100.03,32.74,259.14,258.75,260.97,325.8,325.98,324.99,193.07,192.36,196.46,916.89,917.63,913.39,607.24,605.05,617.48,1223.75,1226.31,1211.53,5555.27,4795.12,9150.22,5489.01,4773.35,8839.78,5620.94,4816.62,9463,46.02,36.75,68.98,48.38,38.58,73.16,43.73,34.97,65.05,72.85,66.17,86.65,75.22,67.98,90.83,70.49,64.33,82.72
Odisha,Malkangiri,6724.47,5699.52,18299.07,6671.15,5522.29,19757.76,6777.32,5875.42,16875.92,65.11,61.08,79.26,67.87,63.86,80.65,62.41,58.49,77.68,193.23,132.55,878.5,224.06,130.75,1286.9,162.68,134.33,480.06,336.59,185.99,2037.38,301.55,148.59,2043.91,371.33,223.1,2031.02,117.51,103.09,280.37,193.27,170.36,454.2,42.42,36.32,110.78,171.02,167.95,205.61,212.83,208.26,264.95,129.57,127.95,147.71,1190.1,1105.14,2149.53,936.06,888.64,1476.15,1441.88,1320.01,2806.5,4335.77,3326.05,15738.32,4404.07,3255.56,17486.75,4268.07,3396.02,14032.5,44.86,45.3,43.82,49.22,49.77,48.05,40.4,41.03,38.68,61.29,66.47,49.86,61.15,66.12,51.42,61.43,66.79,47.98
Odisha,Mayurbhanj,6883.4,6558.75,11126.96,6543.83,6233.8,10536.31,7214.99,6875.41,11719.87,92.9,92.64,94.87,93.96,93.7,95.95,91.96,91.71,93.9,615.17,458.51,2662.86,798.79,606.51,3274.8,435.86,314.29,2048.59,692.9,605.85,1830.72,536.54,463.96,1471.29,845.58,744.12,2191.52,199.48,205.64,118.88,300.84,309.46,189.84,100.5,104.48,47.64,416.01,424.19,309.08,447.01,466.98,189.84,385.74,382.49,428.78,1192.81,1184.02,1307.66,985.09,976.82,1091.6,1395.64,1385.92,1524.54,6376.73,6064.25,10461.25,6141.55,5840.82,10014.24,6606.38,6281.97,10909.96,72.45,71.66,78.41,74.3,73.59,79.62,70.77,69.92,77.29,47,48.29,37.79,47.98,49.21,39.22,46.1,47.45,36.49
Odisha,Nabarangapur,7007.35,6987.16,NA,6160.15,6112.54,NA,7873.61,7882.45,NA,80.03,79.18,NA,82.73,81.87,NA,77.88,77.05,NA,196.08,126.17,NA,295.33,204.87,NA,94.6,45.62,NA,1022.22,938.37,NA,630.43,544.38,NA,1422.83,1341.67,NA,167.08,167.24,NA,226.11,221.11,NA,106.72,112.1,NA,180.59,179.38,NA,248.29,252.46,NA,111.36,104.58,NA,1175.63,1211.81,NA,776.17,806.37,NA,1584.08,1626.84,NA,4942.47,4853.98,NA,4351.87,4251.43,NA,5546.35,5470.76,NA,41.38,38.98,NA,47.7,45.34,NA,36.31,33.91,NA,66.19,65.05,NA,68.38,66.38,NA,64.32,63.92,NA
Odisha,Nayagarh,22383.24,22471.05,NA,21787.66,21926.22,NA,22989.99,23024.79,NA,96.33,96.36,NA,96.18,96.2,NA,96.48,96.52,NA,1186.71,1146.2,NA,1441.01,1389.62,NA,927.65,898.79,NA,2843.2,2762.27,NA,1971.42,1888.24,NA,3731.32,3650.61,NA,210.73,217.4,NA,246.68,253.42,NA,174.11,180.8,NA,2010.14,2009.03,NA,2034.87,2024.46,NA,1984.95,1993.34,NA,3125.93,3192.66,NA,2954.39,3038.38,NA,3300.69,3349.48,NA,21919.15,21862.21,NA,21220.91,21216,NA,22630.47,22518.98,NA,43.52,43.2,NA,45.16,44.71,NA,41.96,41.75,NA,71.68,72.03,NA,71.08,71.37,NA,72.25,72.66,NA
Odisha,Nuapada,3832.24,3788.15,NA,3640.46,3591.77,NA,4031.09,3991.8,NA,86.79,86.42,NA,87.21,86.85,NA,86.41,86.03,NA,240.98,194.1,NA,290.19,237.77,NA,189.96,148.81,NA,472.62,431.16,NA,368.3,340.75,NA,580.79,524.91,NA,182.64,185.98,NA,265.8,268.42,NA,96.41,100.5,NA,150.99,148.6,NA,215.17,219.96,NA,84.44,74.61,NA,1116.83,1142.18,NA,912.31,933.66,NA,1328.89,1358.4,NA,3377.26,3329.28,NA,3245.8,3197.66,NA,3513.58,3465.76,NA,57.48,56.16,NA,56.35,54.9,NA,58.56,57.37,NA,71.19,70.79,NA,70.14,69.81,NA,72.2,71.74,NA
Odisha,Puri,18309.48,18686.44,16439.59,16952.76,17396.41,14822.38,19694.93,19989.19,18184.9,93.61,93.42,94.74,94.26,93.99,95.76,93.05,92.91,93.84,1499.82,1203.5,2969.73,1848.3,1463.98,3693.81,1143.96,940.46,2188.3,3153.18,3191.8,2961.57,2219.09,2177.12,2420.62,4107.04,4216.49,3545.38,182.14,190.9,138.7,199.29,214.61,125.75,164.63,166.96,152.67,2472.37,2618.82,1745.94,2365.97,2472.43,1854.76,2581.03,2766.65,1628.5,2279.02,2447.34,1444.07,1742.32,1928.4,848.79,2827.09,2971.4,2086.51,15697.67,15806.32,15158.68,14465.07,14570.69,13957.87,16956.37,17054.14,16454.62,63.29,60.93,75.51,66.09,63.63,78.38,60.86,58.6,72.89,40.63,43.5,26.14,37.77,41.24,20.72,43.15,45.48,31.12
Odisha,Rayagada,3752.4,3168.9,6623.34,3788.61,3085.07,7129.15,3717.65,3248.38,6108.79,60.65,61.84,57.83,62.92,70.89,46.54,58.42,53.7,71.23,418.13,241.76,1285.95,575.33,338.46,1700.03,267.33,150.09,864.71,960.14,663.48,2419.8,952.46,633.32,2467.78,967.51,692.07,2370.99,154.66,149.56,179.76,205.34,196.61,246.78,106.05,104.96,111.58,192.04,158.01,359.51,161.76,109.2,411.3,221.1,204.27,306.83,382.34,401.03,290.38,319.58,329.13,274.2,442.56,469.19,306.83,3345.96,2775.42,6153.21,3510.85,2835.43,6717.85,3187.78,2718.53,5578.8,52.13,41.7,75.28,53.01,41.18,76.73,51.2,42.22,73.5,63.67,66.44,58.51,68.83,70.57,65.82,57.98,62.14,49.48
Odisha,Sambalpur,8751,8163.83,9686.29,8166.24,7614.78,9036.21,9353.8,8725.56,10364.58,94.67,92.94,96.99,94.15,91.77,97.31,95.14,93.98,96.71,1111.3,526.44,2042.91,1342.31,674.21,2396.28,873.16,375.27,1674.19,1202.52,756.15,1913.54,1035.27,600.79,1720.68,1374.94,915.1,2114.77,187.19,203.19,161.71,237.46,287.6,158.34,135.37,116.82,165.22,419.2,367.67,501.29,467.77,449.79,496.15,369.14,283.66,506.66,1823.96,2136.57,1326,1338.2,1564.16,981.74,2324.72,2722.2,1685.21,8315.04,7647.06,9379.04,7750.95,7083.46,8803.97,8896.53,8223.68,9979.07,70.42,58.13,86.38,72.73,61.16,87.41,68.34,55.45,85.43,45.94,55.87,33.65,45.39,56.21,32.34,46.44,55.57,34.86
Odisha,Sonapur,11881.87,11599.37,16510.66,11154.7,10958.61,14306.86,12662.22,12285.42,18966.47,82.57,82.25,86.3,84.75,84.46,88.28,80.52,80.14,84.64,427.36,396.32,936.04,579.4,541.79,1184.02,264.2,240.56,659.7,1136.26,1026.3,2938.12,898.28,782.3,2762.7,1391.65,1287.54,3133.59,128.33,125.05,182.01,133.41,123.3,296,122.88,126.94,54.98,302.62,273.49,780.03,290.65,271.9,592.01,315.47,275.18,989.55,2849.67,2850.62,2834.11,2568.39,2599.27,2072.03,3151.52,3119.74,3683.34,8995.01,8718.81,13520.54,8730.68,8518.83,12136.16,9278.66,8932.91,15063.22,59.79,59.26,65.38,61.96,61.54,66.67,57.61,56.94,64.23,69.97,71.14,57.91,71.86,72.74,62.07,68.03,69.48,54.27
Odisha,Sundargarh,6862.99,5113.78,10518.4,6727.49,5038.3,10197.57,7006.05,5192.57,10865.34,93.3,89.57,97.09,93.48,89.46,97.55,93.12,89.67,96.62,1024.21,504.69,2109.9,1201.39,581.63,2474.56,837.15,424.37,1715.58,2161.15,1424.1,3701.4,2068.85,1239.93,3771.7,2258.6,1616.36,3625.38,249.79,280.02,186.63,349.29,407.61,229.5,144.73,146.83,140.27,218.78,132.46,399.17,207.95,144.04,339.25,230.21,120.37,463.96,624.83,650.95,570.24,490.49,525.25,419.08,766.67,782.16,733.71,6490.78,4712.31,10207.36,6360.73,4595,9988.03,6628.1,4834.76,10444.54,74.93,65.9,83.65,76.49,66.19,86.21,73.36,65.61,80.99,47.06,66.6,28.62,46.16,64.99,28.75,47.98,68.19,28.48
Rajasthan,Ajmer,4986,4621,5520,4309,3941,4841,5711,5343,6254,89,83.6,95.8,90.6,87.3,94.5,87.8,80.6,96.8,1004,428,1845,996,447,1791,1013,409,1904,1813,1147,2786,1355,877,2047,2303,1434,3586,236,270,186,283,337,205,185,198,166,693,840,479,762,949,491,620,724,465,715,779,622,415,483,317,1036,1092,952,7061,5987,8631,6193,5290,7502,7988,6726,9852,74.3,66.8,81.9,75.4,69.1,81.7,73.4,64.8,82.1,58.6,61.9,55.4,60.5,64,57.1,56.9,60.1,53.9
